title,value,id,object
Dead Roses,1973,Polaroid,279671
Dead Roses,1973,Polaroid,279672
Dead Roses,1973,Polaroid,279673
Flowering Shrub,1973,Polaroid,279679
Flowering Shrub,1973,Polaroid,279680
Flowering Shrub,1973,Polaroid,279682
Tree Trunks,1973,Polaroid,279684
Tree Branches in Winter,1973,Polaroid,279685
Peanut Shells in Trash,1973,Polaroid,279699
Two Trash Cans,1973,Polaroid,279700
Crushed Can: Pepsi,1973,Polaroid,279701
Crushed Can: Pepsi,1973,Polaroid,279702
Crushed Can,1973,Polaroid,279704
Crushed Can: Schlitz,1973,Polaroid,279705
Crushed Can: Schlitz,1973,Polaroid,279706
Crushed Can: Schmidt's,1973,Polaroid,279707
Crushed Can: Schmidt's,1973,Polaroid,279708
Crushed Cans,1973,Polaroid,279709
Crushed Can: Budweiser,1973,Polaroid,279710
Crushed Can: Budweiser,1973,Polaroid,279711
Crushed Can: Budweiser,1973,Polaroid,279712
Crushed Can: Budweiser,1973,Polaroid,279713
Crushed Can: Budweiser,1973,Polaroid,279718
Crushed Can,1973,Polaroid,279719
Crushed Can,1973,Polaroid,279720
Crushed Can,1973,Polaroid,279721
"Crushed Can: ""Sure-Mate"" Oil",1973,Polaroid,279722
"Crushed Can: ""Sure-Mate"" Oil",1973,Polaroid,279723
Crushed Can in Grass,1973,Polaroid,279724
Joyce Baronio,1973,Polaroid,279725
Crushed Can: Pabst Blue Ribbon,1973,Polaroid,279726
Crushed Bottle,1973,Polaroid,279727
Plastic Six-Pack Holder in Grass,1973,Polaroid,279728
White Workglove Embedded in Pavement,1973,Polaroid,279729
Trash: Crushed Sprite Can and Wire Hanger,1973,Polaroid,279730
Trash: Crushed Sprite Can with Wire Hanger,1973,Polaroid,279731
Trash: Crushed Sprite Can with Wire Hanger,1973,Polaroid,279732
Gutter Trash: Paper Coke Cup and Leaves,1973,Polaroid,279733
Gutter Trash: Paper Coke Cup and Leaves,1973,Polaroid,279734
"Fire Hydrant: White Body, Red Cap",1973,Polaroid,279746
Joyce Baronio,1973,Polaroid,279747
"Fire Hydrant: White Body, Red Cap",1973,Polaroid,279748
"Fire Hydrant: White Body, Red Cap",1973,Polaroid,279749
"Fire Hydrant: White Body, Red Cap (with Pole)",1973,Polaroid,279750
Fire Hydrant: Red,1973,Polaroid,279751
Fire Hydrant: Red,1973,Polaroid,279752
Fire Hydrant: Yellow,1973,Polaroid,279753
Fire Hydrant: Yellow,1973,Polaroid,279754
Fire Hydrant: Yellow,1973,Polaroid,279755
Fire Hydrant: Yellow,1973,Polaroid,279756
Fire Hydrant: White Cap Detail,1973,Polaroid,279757
Joyce Baronio,1973,Polaroid,279758
Fire Hydrant: White Cap Detail,1973,Polaroid,279759
Cactus,1973,Polaroid,279760
Cactus,1973,Polaroid,279761
Hanging Mops and Brooms,1973,Polaroid,279762
Kitchen Implements,1973,Polaroid,279763
Kitchen Implements,1973,Polaroid,279764
Apartment Wall with Fire Extinguisher,1973,Polaroid,279765
Clothes Filled Closet,1973,Polaroid,279768
Joyce Baronio,1973,Polaroid,279770
Clothes Filled Closet,1973,Polaroid,279771
Clothes Filled Closet,1973,Polaroid,279772
Apartment Fireplace with Decorations,1973,Polaroid,279773
Apartment Fireplace with Decorations,1973,Polaroid,279774
Arrangement of Objects on Fireplace Mantle,1973,Polaroid,279775
Arrangement of Objects on Fireplace Mantle,1973,Polaroid,279776
Arrangement of Objects on Fireplace Mantle,1973,Polaroid,279777
"Walker Evans's Bedroom, Old Lyme, Connecticut",1973,Polaroid,279778
"Walker Evans's Bedroom, Old Lyme, Connecticut",1973,Polaroid,279779
"Walker Evans's Washbowl, Old Lyme, Connecticut",1973,Polaroid,279780
Joyce Baronio Smoking,1973,Polaroid,279781
"Walker Evans's Washbowl, Old Lyme, Connecticut",1973,Polaroid,279782
"Walker Evans's Washbowl, Old Lyme, Connecticut",1973,Polaroid,279783
"Walker Evans's Washbowl, Old Lyme, Connecticut",1973,Polaroid,279784
Joyce Baronio Smoking,1973,Polaroid,279792
Assemblage: Crushed Cans,1973,Polaroid,279795
Assemblage: Crushed Cans,1973,Polaroid,279796
Assemblage: Crushed Cans,1973,Polaroid,279797
Assemblage: Pull Tabs,1973,Polaroid,279798
Assemblage: Pull Tabs,1973,Polaroid,279799
Assemblage: Pull Tabs,1973,Polaroid,279800
Assemblage: Pull Tabs,1973,Polaroid,279801
Assemblage: Pull Tabs,1973,Polaroid,279802
Joyce Baronio in Turtleneck Sweater,1973,Polaroid,279803
Numbered Ticket Collage,1973,Polaroid,279804
Assemblage: Beach Debris,1973,Polaroid,279805
Assemblage: Beach Debris,1973,Polaroid,279806
"Trash Arrangement: ""C-21"" Arrow Sign",1973,Polaroid,279807
"Walker Evans's Painting: ""Bavaria House""",1973,Polaroid,279808
"Walker Evans's Painting: ""Bavaria House""",1973,Polaroid,279809
Folk Painting: Vase of Flowers,1973,Polaroid,279812
Folk Painting: Vase of Flowers,1973,Polaroid,279813
Joyce Baronio,1973,Polaroid,279814
Painting of Young Girl by Adele Clement,1973,Polaroid,279815
Painting of Young Girl by Adele Clement,1973,Polaroid,279816
Painting of Young Girl by Adele Clement,1973,Polaroid,279817
Painting Under Tree,1973,Polaroid,279818
Painting Under Tree,1973,Polaroid,279819
Watercolor by Jane Abton,1973,Polaroid,279820
Childrens' Drawings on Wall,1973,Polaroid,279821
Childrens' Drawings on Wall,1973,Polaroid,279822
Joyce Baronio,1973,Polaroid,279825
Plywood,1973,Polaroid,279829
Plywood,1973,Polaroid,279830
Joyce Baronio Wearing Sleep Mask,1973,Polaroid,279836
Paintbox,1973,Polaroid,279837
Paintbox,1973,Polaroid,279838
Paintbox,1973,Polaroid,279839
Paintbox,1973,Polaroid,279840
"Lamp, Marbles, and Salem Cigarettes",1973,Polaroid,279841
Floral Carpet,1973,Polaroid,279842
Rusted Metal Fragment,1973,Polaroid,279843
Sailing Scene: Pier,1973,Polaroid,279844
Sailing Scene: Pier,1973,Polaroid,279845
Sailing Scene: Pier,1973,Polaroid,279846
Joyce Baronio Wearing Sleep Mask,1973,Polaroid,279847
Sailing Scene: Pier,1973,Polaroid,279848
Sailing Scene: Windsurfer,1973,Polaroid,279849
Sailing Scene: People with Windsurfer,1973,Polaroid,279850
Sailing Scene: People with Windsurfer,1973,Polaroid,279851
Sailing Scene: Pier,1973,Polaroid,279852
Polo Match,1973,Polaroid,279853
Polo Match,1973,Polaroid,279854
Polo Match,1973,Polaroid,279855
Polo Match,1973,Polaroid,279856
Polo Match,1973,Polaroid,279857
Joyce Baronio Wearing Sleep Mask,1973,Polaroid,279858
Polo Match,1973,Polaroid,279859
Polo Match,1973,Polaroid,279860
Polo Match,1973,Polaroid,279861
Polo Match,1973,Polaroid,279862
Polo Match,1973,Polaroid,279863
Polo Match,1973,Polaroid,279864
Polo Match,1973,Polaroid,279865
Polo Match,1973,Polaroid,279866
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279867
Light Traces,1973,Polaroid,279868
Joyce Baronio,1973,Polaroid,279869
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279870
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279871
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279872
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279873
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279874
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279875
Unidentifiable Blurred and Abstract Forms: Light Streaks,1973,Polaroid,279876
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279877
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279878
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279879
Joyce Baronio,1973,Polaroid,279881
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279882
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279883
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279884
Unidentifiable Blurred and Abstract Forms: Rust-Colored Field,1973,Polaroid,279885
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279886
Unidentifiable Blurred and Abstract Forms: Washbasin,1973,Polaroid,279887
Unidentifiable Blurred and Abstract Forms: Washbasin,1973,Polaroid,279888
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279889
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279890
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279891
Joyce Baronio,1973,Polaroid,279892
Light Traces,1973,Polaroid,279893
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279894
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279895
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279896
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279897
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279898
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279899
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279900
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279901
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279902
Joyce Baronio Wearing Sleep Mask,1973,Polaroid,279903
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279904
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279905
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279906
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279907
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279908
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279909
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279910
Unidentifiable Blurred and Abstract Forms,1973,Polaroid,279911
Bedroom,1973,Polaroid,279912
"Walker Evans's Bookshelf, Old Lyme, Connecticut",1973,Polaroid,279913
Joyce Baronio,1973,Polaroid,279914
Unidentifiable Blurred Forms,1973,Polaroid,279915
Dark Room with Window,1973,Polaroid,279916
Joyce Baronio,1973,Polaroid,279925
"Beachfront Houses (Bedford?), Massachusetts",1973,Polaroid,279975
"Beachfront House (Bedford?), Massachusetts",1973,Polaroid,279976
"Beachfront House (Bedford?), Massachusetts",1973,Polaroid,279977
"Beachfront House (Bedford?), Massachusetts",1973,Polaroid,279978
Red Houses by the Railroad,1973,Polaroid,279979
Red Houses by the Railroad,1973,Polaroid,279981
Red Houses by the Railroad,1973,Polaroid,279982
Red House,1973,Polaroid,279983
Red House: Detail of Doorway,1973,Polaroid,279984
Red House: Detail of Doorway,1973,Polaroid,279985
Red House: Detail of Doorway,1973,Polaroid,279986
"Window and Hanging Plants, New Haven, Connecticut",1973,Polaroid,279987
Antiques Store,1973,Polaroid,279989
Two-Story Federal House,1973,Polaroid,280023
Two-Story Federal House,1973,Polaroid,280024
Two-Story Federal House,1973,Polaroid,280026
Town Street with Church,1973,Polaroid,280027
Railroad Station,1973,Polaroid,280030
Railroad Station,1973,Polaroid,280031
Red Victorian Building,1973,Polaroid,280032
Red Victorian Building,1973,Polaroid,280033
Red Victorian Building,1973,Polaroid,280034
Red Victorian Building,1973,Polaroid,280035
"Strand Theater, Near Old Saybrook, Connecticut: Detail of Archway",1973,Polaroid,280048
"Strand Theater, Near Old Saybrook, Connecticut: Detail of Archway",1973,Polaroid,280049
"Strand Theater, Near Old Saybrook, Connecticut: Detail of Column",1973,Polaroid,280050
"Strand Theater, Near Old Saybrook, Connecticut: Detail of Colonnade",1973,Polaroid,280051
"Strand Theater, Near Old Saybrook, Connecticut",1973,Polaroid,280052
Victorian House,1973,Polaroid,280053
Decrepit Wooden Shack,1973,Polaroid,280054
"Tom Benson on Porch of Victorian House, Newport, Rhode Island",1973,Polaroid,280055
"Tom Benson and Barbara Benson on Porch of Victorian House, Newport, Rhode Island",1973,Polaroid,280056
"""Early Dawn"" Farmhouse",1973,Polaroid,280067
"""Early Dawn"" Farmhouse",1973,Polaroid,280068
"""Early Dawn"" Farmhouse",1973,Polaroid,280070
"Walker Evans's Studio, Old Lyme, Connecticut",1973,Polaroid,280086
Building Shell,1973,Polaroid,280087
Door,1973,Polaroid,280088
Graffitied Window,1973,Polaroid,280089
Wooden Shack,1973,Polaroid,280090
"Storefront Facade: ""PLAK SHAK""",1973,Polaroid,280092
Cityscape Through Window,1973,Polaroid,280093
Aerial Cityscape,1973,Polaroid,280094
"Tailor's Shop, Marigot, St. Martin's, French West Indies",1973,Polaroid,280131
"Boy in Front of House, Marigot, St. Martin's, French West Indies",1973,Polaroid,280132
Cemetery,1973,Polaroid,280163
Cemetery,1973,Polaroid,280164
Cemetery,1973,Polaroid,280165
Cemetery View,1973,Polaroid,280166
Victorian Mausoleum,1973,Polaroid,280167
Victorian Mausoleum,1973,Polaroid,280168
Victorian Mausoleum,1973,Polaroid,280170
Victorian Mausoleum,1973,Polaroid,280171
Lakeside Wooden Stake with Pull Tabs,1973,Polaroid,280177
Lakeside Wooden Stake with Pull Tabs,1973,Polaroid,280178
Lakeside Wooden Stakes,1973,Polaroid,280179
Lakeside Wooden Stakes,1973,Polaroid,280181
Lakeside Wooden Stake,1973,Polaroid,280182
Dock Piling,1973,Polaroid,280185
Dock Piling,1973,Polaroid,280186
Dock Pilings,1973,Polaroid,280196
Dock Pilings,1973,Polaroid,280199
Dock Pilings,1973,Polaroid,280200
Beachfront Snack Shack,1973,Polaroid,280208
Beachfront Snack Shack,1973,Polaroid,280209
Beachfront Snack Shack,1973,Polaroid,280210
Beachfront Snack Shack,1973,Polaroid,280211
"Beachfront Changing Rooms, Connecticut",1973,Polaroid,280212
Driftwood,1973,Polaroid,280215
Driftwood,1973,Polaroid,280216
Driftwood,1973,Polaroid,280217
Driftwood,1973,Polaroid,280218
Driftwood,1973,Polaroid,280219
Driftwood,1973,Polaroid,280220
"Fishing Boat: ""Robert M. Utz""",1973,Polaroid,280221
"Fishing Boat: ""Robert M. Utz""",1973,Polaroid,280222
"Fishing Boat: ""Robert M. Utz""",1973,Polaroid,280223
"Fishing Boat: ""Robert M. Utz""",1973,Polaroid,280224
"Fishing Boat: ""Robert M. Utz""",1973,Polaroid,280226
"Fishing Boat: ""Robert M. Utz""",1973,Polaroid,280227
"Fishing Boat: ""Robert M. Utz""",1973,Polaroid,280228
"Fishing Boat: ""Robert M. Utz""",1973,Polaroid,280229
"Fishing Boat: ""Robert M. Utz""",1973,Polaroid,280230
"Metal Cigarette Advertisement: ""Camels""",1973,Polaroid,280244
"Metal Cigarette Advertisement: ""Camels""",1973,Polaroid,280245
Graffiti,1973,Polaroid,280249
Graffitied Door,1973,Polaroid,280250
Graffiti,1973,Polaroid,280251
"Graffiti: ""Betty""",1973,Polaroid,280252
"Graffiti: ""Abbie + Archie""",1973,Polaroid,280253
"Graffitied Door: ""Juggy""",1973,Polaroid,280254
"Graffiti: ""Doug""",1973,Polaroid,280255
"Graffiti: ""Fuck Mai""",1973,Polaroid,280256
"Door Fixture: ""Pat Mays""",1973,Polaroid,280257
Wood Grain,1973,Polaroid,280259
Stop Sign,1973,Polaroid,280265
Stop Sign,1973,Polaroid,280266
Fruit and Vegetable Stand,1973,Polaroid,280267
Fruit and Vegetable Stand,1973,Polaroid,280268
Fruit and Vegetable Stand,1973,Polaroid,280270
Fruit and Vegetable Stand,1973,Polaroid,280271
"Sign: ""SWEET YELLOW CORN""",1973,Polaroid,280272
"Store Facade with Sign: ""Yellow Front Fruit Stand""",1973,Polaroid,280273
"Detail of Store Facade: ""Yellow Front Fruit Stand""",1973,Polaroid,280274
Detail of Ice Truck,1973,Polaroid,280290
Detail of Ice Truck,1973,Polaroid,280292
Detail of Ice Truck,1973,Polaroid,280293
Detail of Ice Truck,1973,Polaroid,280294
Detail of Ice Truck,1973,Polaroid,280295
"Detail of Ice Truck Lettering: ""E""",1973,Polaroid,280296
"Detail of Ice Truck Lettering: ""E""",1973,Polaroid,280297
"Detail of Ice Truck Lettering: ""E""",1973,Polaroid,280298
Detail of Ice Truck,1973,Polaroid,280299
Detail of Ice Truck,1973,Polaroid,280300
Detail of Ice Truck,1973,Polaroid,280301
Detail of Ice Truck,1973,Polaroid,280303
Detail of Ice Truck with Poster for Halloween Party,1973,Polaroid,280304
Detail of Ice Truck,1973,Polaroid,280305
Back of Ice Truck,1973,Polaroid,280306
Detail of Ice Vending Machine Lettering,1973,Polaroid,280307
"Sign: ""ARK""",1973,Polaroid,280375
"Sign: ""KI""",1973,Polaroid,280376
"Sign: ""IN""",1973,Polaroid,280377
"Sign: ""IN""",1973,Polaroid,280378
"Sign: ""IN""",1973,Polaroid,280379
"Roadside Sign: ""$1.00 Parking""",1973,Polaroid,280381
"Roadside Sign: ""$1.00 Parking""",1973,Polaroid,280382
"Detail of Roadside Sign: ""$1.00 Parking""",1973,Polaroid,280383
"Detail of Roadside Sign: ""$1.00 Parking""",1973,Polaroid,280384
"$1.00 Parking Lot Office, Park Street, New Haven, Connecticut",1973,Polaroid,280385
"$1.00 Parking Lot Office, Park Street, New Haven, Connecticut",1973,Polaroid,280386
"$1.00 Parking Lot Office, Park Street, New Haven, Connecticut",1973,Polaroid,280387
"Detail of $1.00 Parking Lot Office facade, Park Street, New Haven, Connecticut",1973,Polaroid,280388
"Doorway and Sign: ""Stan's Parking""",1973,Polaroid,280390
Gay Burke,1973,Polaroid,280391
"Doorway and Sign: ""Stan's Parking""",1973,Polaroid,280392
"Detail of Sign: ""Stan's Parking""",1973,Polaroid,280393
